
:================================
|            benchmark: deepglobe               
|             datapath: D:\\CDFSSDataSet\\Target domains
|                nshot: 5                       
|             adapt_to: first-episode           
|       postprocessing: dynamic                 
|              logpath: ./logs                  
|            verbosity: 0                       
|             backbone: resnet50                
|              nworker: 0                       
|                  bsz: 1                       
|                 fold: 0                       
[Epoch: 00] [Batch: 8301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.85  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 8351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.86  |  FB-IoU: 54.79
[Epoch: 00] [Batch: 8401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.87  |  FB-IoU: 54.78
[Epoch: 00] [Batch: 8451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.88  |  FB-IoU: 54.80
[Epoch: 00] [Batch: 8501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.89  |  FB-IoU: 54.82
[Epoch: 00] [Batch: 8551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.92  |  FB-IoU: 54.83
[Epoch: 00] [Batch: 8601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.93  |  FB-IoU: 54.83
[Epoch: 00] [Batch: 8651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.90  |  FB-IoU: 54.80
[Epoch: 00] [Batch: 8701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.90  |  FB-IoU: 54.80
[Epoch: 00] [Batch: 8751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.87  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 8801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.87  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 8851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.84  |  FB-IoU: 54.75
[Epoch: 00] [Batch: 8901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.86  |  FB-IoU: 54.76
[Epoch: 00] [Batch: 8951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.86  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 9001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.84  |  FB-IoU: 54.76
[Epoch: 00] [Batch: 9051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.85  |  FB-IoU: 54.77
[Epoch: 00] [Batch: 9101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.85  |  FB-IoU: 54.78
[Epoch: 00] [Batch: 9151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.82  |  FB-IoU: 54.74
[Epoch: 00] [Batch: 9201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.79  |  FB-IoU: 54.72
[Epoch: 00] [Batch: 9251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.82  |  FB-IoU: 54.75
[Epoch: 00] [Batch: 9301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.77  |  FB-IoU: 54.71
[Epoch: 00] [Batch: 9351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.72  |  FB-IoU: 54.69
[Epoch: 00] [Batch: 9401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.71  |  FB-IoU: 54.69
[Epoch: 00] [Batch: 9451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.72  |  FB-IoU: 54.69
[Epoch: 00] [Batch: 9501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.74  |  FB-IoU: 54.71
[Epoch: 00] [Batch: 9551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.76  |  FB-IoU: 54.72
[Epoch: 00] [Batch: 9601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.76  |  FB-IoU: 54.71
[Epoch: 00] [Batch: 9651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.79  |  FB-IoU: 54.73
[Epoch: 00] [Batch: 9701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.76  |  FB-IoU: 54.72
[Epoch: 00] [Batch: 9751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.75  |  FB-IoU: 54.72
[Epoch: 00] [Batch: 9801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.74  |  FB-IoU: 54.71
[Epoch: 00] [Batch: 9851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.73  |  FB-IoU: 54.72
[Epoch: 00] [Batch: 9901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.70  |  FB-IoU: 54.70
[Epoch: 00] [Batch: 9951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.68  |  FB-IoU: 54.69
[Epoch: 00] [Batch: 10001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.69  |  FB-IoU: 54.71
[Epoch: 00] [Batch: 10051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.67  |  FB-IoU: 54.69
[Epoch: 00] [Batch: 10101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.65  |  FB-IoU: 54.67
[Epoch: 00] [Batch: 10151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.64  |  FB-IoU: 54.66
[Epoch: 00] [Batch: 10201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.64  |  FB-IoU: 54.66
[Epoch: 00] [Batch: 10251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.66  |  FB-IoU: 54.67
[Epoch: 00] [Batch: 10301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.64  |  FB-IoU: 54.66
[Epoch: 00] [Batch: 10351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 50.65  |  FB-IoU: 54.67
